m	n	phi	pmax	batch	rule	threads	t_max_min	mpw	t_mpw_s	error	mew	t_mew_s
4	7	0.5	0.1	0	Plurality	48	30	{1}	2.0159237384796143	no-error	(1,)	0.1544845104217529
4	7	0.5	0.1	0	2-approval	48	30	{1}	2.0391910076141357	no-error	(1,)	0.1460099220275879
4	7	0.5	0.1	0	Borda	48	30	{1}	2.074536085128784	no-error	(1,)	0.1433219909667968
5	6	0.5	0.1	4	Plurality	48	30	{3}	1.7263667583465576	no-error	(3,)	0.1548635959625244
5	6	0.5	0.1	4	2-approval	48	30	{0}	1.7892553806304932	no-error	(3,)	0.1455976963043213
5	6	0.5	0.1	4	Borda	48	30	{0}	5.2293782234191895	no-error	(0, 3)	0.1616716384887695
4	7	0.5	0.1	2	Plurality	48	30	{1}	2.0222790241241455	no-error	(1,)	0.1473698616027832
4	7	0.5	0.1	2	2-approval	48	30	{3}	2.032630681991577	no-error	(3,)	0.1450142860412597
4	7	0.5	0.1	2	Borda	48	30	{3}	2.06960129737854	no-error	(3,)	0.1560347080230713
9	2	0.5	0.1	9	Plurality	48	30	{5}	6.707632541656494	no-error	(5,)	0.1518683433532714
9	2	0.5	0.1	9	2-approval	48	30	{5}	6.740133285522461	no-error	(5,)	0.1500020027160644
9	2	0.5	0.1	9	Borda	48	30	error	error	unfinished-in-30-min	(5,)	0.1654202938079834
5	6	0.5	0.1	6	Plurality	48	30	{0}	1.8056814670562744	no-error	(0,)	0.1446001529693603
5	6	0.5	0.1	6	2-approval	48	30	{0}	1.766789436340332	no-error	(0,)	0.1466948986053466
5	6	0.5	0.1	6	Borda	48	30	{0}	3.894115924835205	no-error	(0,)	0.1685943603515625
4	7	0.5	0.1	4	Plurality	48	30	{0}	2.0516040325164795	no-error	(0,)	0.1613459587097168
4	7	0.5	0.1	4	2-approval	48	30	{0}	2.1063618659973145	no-error	(0,)	0.1529953479766845
4	7	0.5	0.1	4	Borda	48	30	{0}	2.1102395057678223	no-error	(0,)	0.1571977138519287
5	6	0.5	0.1	8	Plurality	48	30	{0}	1.7715091705322266	no-error	(0,)	0.1539216041564941
5	6	0.5	0.1	8	2-approval	48	30	{0}	1.820016860961914	no-error	(0,)	0.156660795211792
5	6	0.5	0.1	8	Borda	48	30	{0}	4.051211595535278	no-error	(0,)	0.1626191139221191
4	7	0.5	0.1	6	Plurality	48	30	{1}	2.094942331314087	no-error	(1,)	0.1475803852081298
4	7	0.5	0.1	6	2-approval	48	30	{1}	2.0403950214385986	no-error	(1,)	0.1475095748901367
4	7	0.5	0.1	6	Borda	48	30	{1}	2.1159775257110596	no-error	(1,)	0.1480698585510254
4	7	0.5	0.1	8	Plurality	48	30	{0}	2.038262128829956	no-error	(0,)	0.1427569389343261
4	7	0.5	0.1	8	2-approval	48	30	{0}	2.0528321266174316	no-error	(0,)	0.1490094661712646
4	7	0.5	0.1	8	Borda	48	30	{0}	2.1588118076324463	no-error	(0,)	0.1599688529968261
9	2	0.5	0.1	2	Plurality	48	30	{2}	8.063899278640747	no-error	(2,)	0.1587929725646972
9	2	0.5	0.1	2	2-approval	48	30	{2}	8.126445293426514	no-error	(2,)	0.157271146774292
9	2	0.5	0.1	2	Borda	48	30	error	error	unfinished-in-30-min	(2,)	0.1638920307159423
9	2	0.5	0.1	4	Plurality	48	30	{2}	5.008574485778809	no-error	(2,)	0.1600227355957031
9	2	0.5	0.1	4	2-approval	48	30	{2}	5.114166736602783	no-error	(2,)	0.1679954528808593
9	2	0.5	0.1	4	Borda	48	30	error	error	unfinished-in-30-min	(2,)	0.1738626956939697
5	6	0.5	0.1	1	Plurality	48	30	{0}	1.76200532913208	no-error	(0,)	0.1458737850189209
5	6	0.5	0.1	1	2-approval	48	30	{0}	1.7385601997375488	no-error	(0,)	0.1440353393554687
5	6	0.5	0.1	1	Borda	48	30	{0}	4.26540732383728	no-error	(0,)	0.1569480895996093
9	2	0.5	0.1	6	Plurality	48	30	{8}	2.8485662937164307	no-error	(8,)	0.1553668975830078
9	2	0.5	0.1	6	2-approval	48	30	{8}	2.9535329341888428	no-error	(8,)	0.1523935794830322
9	2	0.5	0.1	6	Borda	48	30	{8}	2348.5297334194183	no-error	(8,)	0.1673364639282226
5	6	0.5	0.1	3	Plurality	48	30	{2}	1.7395508289337158	no-error	(2,)	0.1448512077331543
5	6	0.5	0.1	3	2-approval	48	30	{2}	1.7911298274993896	no-error	(2,)	0.1500148773193359
5	6	0.5	0.1	3	Borda	48	30	{2}	5.194831371307373	no-error	(2,)	0.160844087600708
4	7	0.5	0.1	1	Plurality	48	30	{1}	2.056698799133301	no-error	(1,)	0.1439995765686035
4	7	0.5	0.1	1	2-approval	48	30	{1}	2.0215301513671875	no-error	(1,)	0.1421871185302734
4	7	0.5	0.1	1	Borda	48	30	{1}	2.1205248832702637	no-error	(1,)	0.1559631824493408
9	2	0.5	0.1	8	Plurality	48	30	{0}	7.8834192752838135	no-error	(0,)	0.1544358730316162
9	2	0.5	0.1	8	2-approval	48	30	{0}	7.982140779495239	no-error	(0,)	0.1560628414154052
9	2	0.5	0.1	8	Borda	48	30	error	error	unfinished-in-30-min	(0,)	0.1598529815673828
5	6	0.5	0.1	5	Plurality	48	30	{0}	1.811187744140625	no-error	(0,)	0.1478421688079834
5	6	0.5	0.1	5	2-approval	48	30	{0}	1.8070898056030273	no-error	(0,)	0.1469206809997558
5	6	0.5	0.1	5	Borda	48	30	{0}	4.023322105407715	no-error	(0,)	0.1629166603088379
9	3	0.5	0.1	7	Plurality	48	30	{5}	6.158117771148682	no-error	(5,)	0.1589057445526123
9	3	0.5	0.1	7	2-approval	48	30	{5}	10.15842580795288	no-error	(5,)	0.1609706878662109
9	3	0.5	0.1	7	Borda	48	30	error	error	unfinished-in-30-min	(5,)	0.1711282730102539
6	6	0.5	0.1	8	Plurality	48	30	{2}	1.8058445453643799	no-error	(2,)	0.145313024520874
6	6	0.5	0.1	8	2-approval	48	30	{2}	2.189910888671875	no-error	(2,)	0.1552200317382812
6	6	0.5	0.1	8	Borda	48	30	{2}	391.0088109970093	no-error	(2,)	0.1478736400604248
10	2	0.5	0.1	5	Plurality	48	30	{0}	12.149367332458496	no-error	(0,)	0.1763322353363037
10	2	0.5	0.1	5	2-approval	48	30	{0}	12.159033060073853	no-error	(0,)	0.1723263263702392
10	2	0.5	0.1	5	Borda	48	30	error	error	out-of-memory	(0,)	0.2303626537322998
7	5	0.5	0.1	1	Plurality	48	30	{0}	1.9170773029327393	no-error	(0,)	0.1382381916046142
7	5	0.5	0.1	1	2-approval	48	30	{0}	4.396470546722412	no-error	(0,)	0.150831937789917
7	5	0.5	0.1	1	Borda	48	30	error	error	unfinished-in-30-min	(0,)	0.1554899215698242
9	3	0.5	0.1	9	Plurality	48	30	{5}	7.217235088348389	no-error	(5,)	0.1561012268066406
9	3	0.5	0.1	9	2-approval	48	30	{5}	16.728172302246094	no-error	(5,)	0.155531644821167
